< 0, 0, 0 >
< 463.573, 0, 618.916 >
< 463.573, 0, 618.916 >
< 463.573, 0, 618.916 >
< 463.573, 0, 618.916 >
< 463.573, 0, 618.916 >
< 464.5, 0, 618.916 >
< 464.5, 0, 618.916 >
< 464.5, 0, 618.916 >
< 464.5, 0, 618.916 >
< 464.5, 0, 618.916 >
< 464.5, 0, 618.916 >
< 464.5, 0, 618.916 >
< 464.5, 0, 618.916 >
< 464.5, 0, 618.916 >
< 466.355, 0, 618.916 >
< 466.355, 0, 618.916 >
< 466.355, 0, 617.807 >
< 466.355, 0, 617.807 >
< 466.355, 0, 617.807 >
< 466.355, 0, 617.807 >
< 466.355, 0, 617.807 >
< 467.282, 0, 616.698 >
< 467.282, 0, 616.698 >
< 467.282, 0, 616.698 >
< 467.282, 0, 616.698 >
< 467.282, 0, 615.589 >
< 467.282, 0, 615.589 >
< 467.282, 0, 614.48 >
< 467.282, 0, 614.48 >
< 467.282, 0, 614.48 >
< 467.282, 0, 614.48 >
< 467.282, 0, 614.48 >
< 467.282, 0, 613.371 >
< 467.282, 0, 613.371 >
< 467.282, 0, 613.371 >
< 469.136, 0, 613.371 >
< 467.282, 0, 613.371 >
< 467.282, 0, 614.48 >
< 467.282, 0, 614.48 >
< 466.355, 0, 614.48 >
< 467.282, 0, 614.48 >
< 467.282, 0, 614.48 >
< 467.282, 0, 614.48 >
< 467.282, 0, 614.48 >
< 467.282, 0, 615.589 >
< 467.282, 0, 614.48 >
< 467.282, 0, 614.48 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 615.589 >
< 469.136, 0, 616.698 >
< 469.136, 0, 616.698 >
< 469.136, 0, 616.698 >
< 469.136, 0, 616.698 >
< 469.136, 0, 616.698 >
< 469.136, 0, 616.698 >
< 469.136, 0, 616.698 >
< 469.136, 0, 616.698 >
< 469.136, 0, 616.698 >
< 469.136, 0, 617.807 >
< 469.136, 0, 617.807 >
< 469.136, 0, 617.807 >
< 469.136, 0, 617.807 >
< 469.136, 0, 617.807 >
< 469.136, 0, 617.807 >
< 469.136, 0, 617.807 >
< 467.282, 0, 617.807 >
< 467.282, 0, 617.807 >
< 466.355, 0, 616.698 >
< 466.355, 0, 615.589 >
< 464.5, 0, 615.589 >
< 464.5, 0, 615.589 >
< 463.573, 0, 615.589 >
< 463.573, 0, 614.48 >
< 462.646, 0, 614.48 >
< 462.646, 0, 613.371 >
< 462.646, 0, 613.371 >
< 460.792, 0, 612.261 >
< 460.792, 0, 612.261 >
< 459.865, 0, 612.261 >
< 459.865, 0, 611.152 >
< 458.01, 0, 611.152 >
< 458.01, 0, 611.152 >
< 458.01, 0, 611.152 >
< 457.083, 0, 610.043 >
< 457.083, 0, 610.043 >
< 457.083, 0, 610.043 >
< 457.083, 0, 610.043 >
< 455.229, 0, 608.934 >
< 455.229, 0, 608.934 >
< 455.229, 0, 608.934 >
< 454.302, 0, 608.934 >
< 454.302, 0, 607.825 >
< 454.302, 0, 606.716 >
< 454.302, 0, 606.716 >
< 454.302, 0, 605.606 >
< 454.302, 0, 605.606 >
< 454.302, 0, 605.606 >
< 454.302, 0, 605.606 >
< 454.302, 0, 605.606 >
< 454.302, 0, 605.606 >
< 454.302, 0, 605.606 >
< 454.302, 0, 605.606 >
< 454.302, 0, 605.606 >
< 451.52, 0, 605.606 >
< 451.52, 0, 604.497 >
< 451.52, 0, 604.497 >
< 451.52, 0, 603.388 >
< 451.52, 0, 603.388 >
< 451.52, 0, 604.497 >
< 451.52, 0, 604.497 >
< 451.52, 0, 604.497 >
< 451.52, 0, 604.497 >
< 451.52, 0, 604.497 >
< 451.52, 0, 605.606 >
< 451.52, 0, 605.606 >
< 451.52, 0, 605.606 >
< 451.52, 0, 605.606 >
< 451.52, 0, 605.606 >
< 451.52, 0, 605.606 >
< 451.52, 0, 605.606 >
< 451.52, 0, 605.606 >
< 451.52, 0, 605.606 >
< 451.52, 0, 606.716 >
< 454.302, 0, 606.716 >
< 454.302, 0, 606.716 >
< 454.302, 0, 606.716 >
< 455.229, 0, 606.716 >
< 455.229, 0, 607.825 >
< 455.229, 0, 607.825 >
< 457.083, 0, 607.825 >
< 457.083, 0, 607.825 >
< 457.083, 0, 608.934 >
< 458.01, 0, 608.934 >
< 458.01, 0, 608.934 >
< 458.01, 0, 608.934 >
< 459.865, 0, 608.934 >
< 459.865, 0, 608.934 >
< 459.865, 0, 610.043 >
< 459.865, 0, 610.043 >
< 459.865, 0, 610.043 >
< 460.792, 0, 610.043 >
< 460.792, 0, 611.152 >
< 462.646, 0, 611.152 >
< 462.646, 0, 611.152 >
< 463.573, 0, 611.152 >
< 463.573, 0, 611.152 >
< 463.573, 0, 611.152 >
< 463.573, 0, 611.152 >
< 463.573, 0, 612.261 >
< 463.573, 0, 612.261 >
< 463.573, 0, 612.261 >
< 464.5, 0, 612.261 >
< 464.5, 0, 612.261 >
< 464.5, 0, 612.261 >
< 464.5, 0, 612.261 >
< 464.5, 0, 613.371 >
< 464.5, 0, 613.371 >
< 464.5, 0, 613.371 >
< 464.5, 0, 613.371 >
< 464.5, 0, 614.48 >
< 466.355, 0, 614.48 >
< 466.355, 0, 614.48 >
< 466.355, 0, 614.48 >
< 466.355, 0, 614.48 >
< 466.355, 0, 614.48 >
< 466.355, 0, 614.48 >
< 466.355, 0, 614.48 >
< 466.355, 0, 614.48 >
< 466.355, 0, 614.48 >
< 466.355, 0, 615.589 >
< 466.355, 0, 615.589 >
< 466.355, 0, 615.589 >
< 467.282, 0, 615.589 >
< 467.282, 0, 615.589 >
< 467.282, 0, 615.589 >
< 467.282, 0, 615.589 >
< 467.282, 0, 615.589 >
< 467.282, 0, 615.589 >
< 467.282, 0, 615.589 >
< 467.282, 0, 615.589 >
< 467.282, 0, 616.698 >
< 467.282, 0, 616.698 >
< 467.282, 0, 616.698 >
< 467.282, 0, 616.698 >
< 467.282, 0, 616.698 >
< 467.282, 0, 616.698 >
< 467.282, 0, 617.807 >
< 467.282, 0, 617.807 >
< 467.282, 0, 617.807 >
< 467.282, 0, 617.807 >
< 467.282, 0, 617.807 >
< 467.282, 0, 617.807 >
< 467.282, 0, 617.807 >
< 467.282, 0, 617.807 >
< 469.136, 0, 618.916 >
< 469.136, 0, 618.916 >
< 469.136, 0, 618.916 >
< 469.136, 0, 618.916 >
< 469.136, 0, 618.916 >
< 469.136, 0, 618.916 >
< 469.136, 0, 618.916 >
< 469.136, 0, 618.916 >
< 469.136, 0, 618.916 >
< 469.136, 0, 618.916 >
< 469.136, 0, 620.026 >
< 469.136, 0, 620.026 >
< 469.136, 0, 620.026 >
< 469.136, 0, 620.026 >
< 469.136, 0, 620.026 >
< 469.136, 0, 620.026 >
< 469.136, 0, 621.135 >
< 469.136, 0, 621.135 >
< 469.136, 0, 622.244 >
< 469.136, 0, 622.244 >
< 469.136, 0, 623.353 >
< 469.136, 0, 623.353 >
< 469.136, 0, 624.462 >
< 469.136, 0, 624.462 >
< 469.136, 0, 625.571 >
< 469.136, 0, 626.681 >
< 469.136, 0, 626.681 >
< 469.136, 0, 627.79 >
< 469.136, 0, 627.79 >
< 469.136, 0, 627.79 >
< 469.136, 0, 628.899 >
< 469.136, 0, 628.899 >
< 469.136, 0, 628.899 >
< 469.136, 0, 628.899 >
< 469.136, 0, 628.899 >
< 469.136, 0, 630.008 >
< 469.136, 0, 630.008 >
< 469.136, 0, 630.008 >
< 469.136, 0, 630.008 >
< 469.136, 0, 631.117 >
< 469.136, 0, 631.117 >
< 469.136, 0, 631.117 >
< 469.136, 0, 631.117 >
< 469.136, 0, 631.117 >
< 469.136, 0, 631.117 >
< 469.136, 0, 631.117 >
< 469.136, 0, 631.117 >
< 469.136, 0, 632.226 >
< 469.136, 0, 632.226 >
< 469.136, 0, 632.226 >
< 469.136, 0, 632.226 >
< 469.136, 0, 632.226 >
< 469.136, 0, 633.336 >
< 469.136, 0, 633.336 >
< 469.136, 0, 633.336 >
< 469.136, 0, 634.445 >
< 469.136, 0, 634.445 >
< 469.136, 0, 634.445 >
< 469.136, 0, 635.554 >
< 469.136, 0, 635.554 >
< 469.136, 0, 635.554 >
< 469.136, 0, 635.554 >
< 469.136, 0, 635.554 >
< 469.136, 0, 635.554 >
< 469.136, 0, 636.663 >
< 469.136, 0, 636.663 >
< 469.136, 0, 636.663 >
< 469.136, 0, 636.663 >
< 469.136, 0, 636.663 >
< 469.136, 0, 636.663 >
< 469.136, 0, 637.772 >
< 469.136, 0, 637.772 >
< 469.136, 0, 638.881 >
< 469.136, 0, 638.881 >
< 469.136, 0, 638.881 >
< 469.136, 0, 638.881 >
< 469.136, 0, 638.881 >
< 469.136, 0, 638.881 >
< 469.136, 0, 639.991 >
< 470.99, 0, 638.881 >
< 470.99, 0, 638.881 >
< 471.918, 0, 638.881 >
< 471.918, 0, 638.881 >
< 471.918, 0, 638.881 >
< 471.918, 0, 638.881 >
< 471.918, 0, 638.881 >
< 471.918, 0, 637.772 >
< 473.772, 0, 635.554 >
< 473.772, 0, 635.554 >
< 473.772, 0, 633.336 >
< 473.772, 0, 633.336 >
< 473.772, 0, 633.336 >
< 473.772, 0, 631.117 >
< 475.626, 0, 597.842 >
< 477.48, 0, 596.733 >
< 477.48, 0, 596.733 >
< 477.48, 0, 596.733 >
< 478.408, 0, 596.733 >
< 478.408, 0, 596.733 >
< 478.408, 0, 597.842 >
< 479.335, 0, 597.842 >
< 479.335, 0, 597.842 >
< 479.335, 0, 597.842 >
< 479.335, 0, 597.842 >
< 479.335, 0, 598.951 >
< 479.335, 0, 598.951 >
< 481.189, 0, 601.17 >
< 481.189, 0, 604.497 >
< 481.189, 0, 605.606 >
< 481.189, 0, 606.716 >
< 481.189, 0, 607.825 >
< 481.189, 0, 608.934 >
< 481.189, 0, 612.261 >
< 481.189, 0, 612.261 >
< 481.189, 0, 615.589 >
< 482.116, 0, 616.698 >
< 482.116, 0, 618.916 >
< 482.116, 0, 621.135 >
< 482.116, 0, 622.244 >
< 483.97, 0, 623.353 >
< 483.97, 0, 624.462 >
< 483.97, 0, 625.571 >
< 483.97, 0, 626.681 >
< 483.97, 0, 626.681 >
< 483.97, 0, 627.79 >
< 483.97, 0, 628.899 >
< 483.97, 0, 628.899 >
< 483.97, 0, 630.008 >
< 483.97, 0, 630.008 >
< 483.97, 0, 631.117 >
< 483.97, 0, 631.117 >
< 483.97, 0, 632.226 >
< 482.116, 0, 633.336 >
< 482.116, 0, 634.445 >
< 482.116, 0, 635.554 >
< 482.116, 0, 636.663 >
< 482.116, 0, 637.772 >
< 482.116, 0, 638.881 >
< 482.116, 0, 639.991 >
< 482.116, 0, 639.991 >
< 483.97, 0, 641.1 >
< 483.97, 0, 641.1 >
< 483.97, 0, 642.209 >
< 483.97, 0, 642.209 >
< 483.97, 0, 643.318 >
< 487.679, 0, 642.209 >
< 487.679, 0, 642.209 >
< 487.679, 0, 641.1 >
< 487.679, 0, 641.1 >
< 487.679, 0, 639.991 >
< 487.679, 0, 639.991 >
< 487.679, 0, 641.1 >
< 488.606, 0, 641.1 >
< 488.606, 0, 642.209 >
< 489.533, 0, 642.209 >
< 492.315, 0, 644.427 >
< 494.169, 0, 644.427 >
< 494.169, 0, 644.427 >
< 494.169, 0, 645.536 >
< 494.169, 0, 645.536 >
< 494.169, 0, 645.536 >
< 494.169, 0, 645.536 >
< 494.169, 0, 645.536 >
< 494.169, 0, 645.536 >
< 494.169, 0, 645.536 >
< 494.169, 0, 645.536 >
< 495.096, 0, 645.536 >
< 495.096, 0, 646.646 >
< 496.951, 0, 647.755 >
< 496.951, 0, 647.755 >
< 497.878, 0, 647.755 >
< 501.586, 0, 649.973 >
< 503.441, 0, 649.973 >
< 503.441, 0, 649.973 >
< 503.441, 0, 648.864 >
< 503.441, 0, 648.864 >
< 503.441, 0, 648.864 >
< 503.441, 0, 647.755 >
< 504.368, 0, 647.755 >
< 504.368, 0, 647.755 >
< 503.441, 0, 647.755 >
< 503.441, 0, 646.646 >
< 503.441, 0, 646.646 >
< 503.441, 0, 645.536 >
< 501.586, 0, 645.536 >
< 501.586, 0, 644.427 >
< 501.586, 0, 643.318 >
< 500.659, 0, 642.209 >
< 500.659, 0, 641.1 >
< 498.805, 0, 641.1 >
< 498.805, 0, 639.991 >
< 497.878, 0, 638.881 >
< 497.878, 0, 637.772 >
< 497.878, 0, 636.663 >
< 496.951, 0, 635.554 >
< 496.951, 0, 635.554 >
< 495.096, 0, 633.336 >
< 495.096, 0, 633.336 >
< 481.189, 0, 606.716 >
< 479.335, 0, 605.606 >
< 478.408, 0, 602.279 >
< 478.408, 0, 601.17 >
< 477.48, 0, 600.061 >
< 475.626, 0, 596.733 >
< 475.626, 0, 596.733 >
< 473.772, 0, 596.733 >
< 473.772, 0, 596.733 >
< 473.772, 0, 596.733 >
< 473.772, 0, 596.733 >
< 473.772, 0, 596.733 >
< 473.772, 0, 596.733 >
< 471.918, 0, 597.842 >
< 471.918, 0, 597.842 >
< 471.918, 0, 601.17 >
< 471.918, 0, 601.17 >
< 471.918, 0, 602.279 >
< 473.772, 0, 603.388 >
< 474.699, 0, 606.716 >
< 474.699, 0, 607.825 >
< 475.626, 0, 610.043 >
< 475.626, 0, 611.152 >
< 477.48, 0, 611.152 >
< 477.48, 0, 613.371 >
< 477.48, 0, 614.48 >
< 478.408, 0, 615.589 >
< 478.408, 0, 615.589 >
< 478.408, 0, 617.807 >
< 478.408, 0, 617.807 >
< 478.408, 0, 618.916 >
< 478.408, 0, 620.026 >
< 478.408, 0, 620.026 >
< 478.408, 0, 621.135 >
< 478.408, 0, 621.135 >
< 479.335, 0, 623.353 >
< 479.335, 0, 623.353 >
< 481.189, 0, 624.462 >
< 481.189, 0, 625.571 >
< 482.116, 0, 626.681 >
< 482.116, 0, 626.681 >
< 482.116, 0, 627.79 >
< 483.97, 0, 628.899 >
< 483.97, 0, 628.899 >
< 483.97, 0, 630.008 >
< 483.97, 0, 630.008 >
< 483.97, 0, 631.117 >
< 483.97, 0, 631.117 >
< 483.97, 0, 631.117 >
< 483.97, 0, 632.226 >
< 483.97, 0, 632.226 >
< 483.97, 0, 632.226 >
< 483.97, 0, 632.226 >
< 482.116, 0, 632.226 >
< 483.97, 0, 633.336 >
< 484.898, 0, 633.336 >
< 484.898, 0, 633.336 >
< 485.825, 0, 634.445 >
< 485.825, 0, 634.445 >
< 485.825, 0, 635.554 >
< 485.825, 0, 635.554 >
< 485.825, 0, 635.554 >
< 485.825, 0, 635.554 >
< 485.825, 0, 636.663 >
< 485.825, 0, 636.663 >
< 485.825, 0, 636.663 >
< 485.825, 0, 636.663 >
< 485.825, 0, 636.663 >
< 485.825, 0, 636.663 >
< 485.825, 0, 637.772 >
< 487.679, 0, 637.772 >
< 487.679, 0, 638.881 >
< 487.679, 0, 639.991 >
< 487.679, 0, 641.1 >
< 487.679, 0, 641.1 >
< 487.679, 0, 641.1 >
< 487.679, 0, 641.1 >
< 487.679, 0, 641.1 >
< 487.679, 0, 641.1 >
< 487.679, 0, 641.1 >
< 487.679, 0, 642.209 >
< 487.679, 0, 641.1 >
< 487.679, 0, 641.1 >
< 487.679, 0, 641.1 >
< 487.679, 0, 641.1 >
< 487.679, 0, 642.209 >
< 487.679, 0, 642.209 >
< 487.679, 0, 643.318 >
< 487.679, 0, 643.318 >
< 485.825, 0, 642.209 >
< 487.679, 0, 642.209 >
< 487.679, 0, 642.209 >
< 487.679, 0, 643.318 >
< 487.679, 0, 643.318 >
< 485.825, 0, 643.318 >
< 485.825, 0, 644.427 >
< 485.825, 0, 644.427 >
< 485.825, 0, 645.536 >
< 485.825, 0, 645.536 >
< 484.898, 0, 645.536 >
< 484.898, 0, 645.536 >
< 484.898, 0, 646.646 >
< 484.898, 0, 646.646 >
< 483.97, 0, 646.646 >
< 483.97, 0, 646.646 >
< 483.97, 0, 647.755 >
< 483.97, 0, 647.755 >
< 483.97, 0, 647.755 >
< 483.97, 0, 647.755 >
< 483.97, 0, 647.755 >
< 483.97, 0, 648.864 >
< 482.116, 0, 648.864 >
< 482.116, 0, 648.864 >
< 482.116, 0, 649.973 >
< 482.116, 0, 649.973 >
< 481.189, 0, 651.082 >
< 479.335, 0, 651.082 >
< 478.408, 0, 652.192 >
< 478.408, 0, 652.192 >
< 478.408, 0, 653.301 >
< 478.408, 0, 653.301 >
< 478.408, 0, 653.301 >
< 478.408, 0, 653.301 >
< 478.408, 0, 653.301 >
< 478.408, 0, 653.301 >
< 478.408, 0, 653.301 >
< 478.408, 0, 654.41 >
< 478.408, 0, 654.41 >
< 478.408, 0, 655.519 >
< 477.48, 0, 655.519 >
< 477.48, 0, 655.519 >
< 477.48, 0, 655.519 >
< 477.48, 0, 655.519 >
< 475.626, 0, 656.628 >
< 475.626, 0, 656.628 >
< 475.626, 0, 656.628 >
< 474.699, 0, 656.628 >
< 474.699, 0, 656.628 >
< 473.772, 0, 657.737 >
< 473.772, 0, 657.737 >
< 471.918, 0, 658.847 >
< 471.918, 0, 658.847 >
< 470.99, 0, 658.847 >
< 470.99, 0, 658.847 >
< 470.99, 0, 658.847 >
< 470.99, 0, 658.847 >
< 470.99, 0, 658.847 >
< 470.99, 0, 658.847 >
< 470.99, 0, 658.847 >
< 470.99, 0, 659.956 >
< 470.99, 0, 659.956 >
< 470.99, 0, 659.956 >
< 470.99, 0, 659.956 >
< 470.99, 0, 659.956 >
< 470.99, 0, 659.956 >
< 470.99, 0, 661.065 >
< 470.99, 0, 661.065 >
< 469.136, 0, 661.065 >
< 469.136, 0, 661.065 >
< 469.136, 0, 661.065 >
< 469.136, 0, 661.065 >
< 469.136, 0, 662.174 >
< 469.136, 0, 662.174 >
< 466.355, 0, 667.72 >
< 462.646, 0, 669.938 >
< 462.646, 0, 671.047 >
< 462.646, 0, 671.047 >
< 462.646, 0, 671.047 >
< 460.792, 0, 671.047 >
< 460.792, 0, 672.157 >
< 459.865, 0, 673.266 >
< 459.865, 0, 673.266 >
< 459.865, 0, 673.266 >
< 458.01, 0, 673.266 >
< 458.01, 0, 674.375 >
< 458.01, 0, 674.375 >
< 458.01, 0, 674.375 >
< 458.01, 0, 674.375 >
< 458.01, 0, 674.375 >
< 458.01, 0, 674.375 >
< 458.01, 0, 674.375 >
< 458.01, 0, 675.484 >
< 458.01, 0, 675.484 >
< 457.083, 0, 675.484 >
< 457.083, 0, 676.593 >
< 457.083, 0, 677.702 >
< 457.083, 0, 677.702 >
< 457.083, 0, 677.702 >
< 457.083, 0, 678.812 >
< 457.083, 0, 678.812 >
< 457.083, 0, 678.812 >
< 458.01, 0, 678.812 >
< 458.01, 0, 678.812 >
< 458.01, 0, 679.921 >
< 459.865, 0, 679.921 >
< 462.646, 0, 679.921 >
< 463.573, 0, 679.921 >
< 463.573, 0, 681.03 >
< 466.355, 0, 679.921 >
< 466.355, 0, 681.03 >
< 467.282, 0, 681.03 >
< 467.282, 0, 681.03 >
< 469.136, 0, 682.139 >
< 469.136, 0, 682.139 >
< 469.136, 0, 682.139 >
< 469.136, 0, 683.248 >
< 469.136, 0, 683.248 >
< 467.282, 0, 683.248 >
< 467.282, 0, 682.139 >
< 466.355, 0, 681.03 >
< 466.355, 0, 682.139 >
< 464.5, 0, 682.139 >
< 463.573, 0, 682.139 >
< 462.646, 0, 682.139 >
< 462.646, 0, 682.139 >
< 462.646, 0, 682.139 >
< 462.646, 0, 682.139 >
< 462.646, 0, 682.139 >
< 462.646, 0, 683.248 >
< 462.646, 0, 683.248 >
< 462.646, 0, 683.248 >
< 460.792, 0, 686.576 >
< 460.792, 0, 687.685 >
< 451.52, 0, 656.628 >
< 483.97, 0, 637.772 >
< 485.825, 0, 637.772 >
< 487.679, 0, 637.772 >
< 488.606, 0, 638.881 >
< 491.388, 0, 638.881 >
< 492.315, 0, 638.881 >
< 494.169, 0, 638.881 >
< 495.096, 0, 638.881 >
< 496.951, 0, 638.881 >
< 497.878, 0, 638.881 >
< 498.805, 0, 638.881 >
< 500.659, 0, 639.991 >
< 501.586, 0, 639.991 >
< 503.441, 0, 639.991 >
< 504.368, 0, 641.1 >
< 504.368, 0, 641.1 >
< 505.295, 0, 641.1 >
< 507.149, 0, 642.209 >
< 507.149, 0, 642.209 >
< 508.076, 0, 642.209 >
< 508.076, 0, 643.318 >
< 509.931, 0, 644.427 >
< 509.931, 0, 644.427 >
< 510.858, 0, 644.427 >
< 510.858, 0, 645.536 >
< 510.858, 0, 645.536 >
< 510.858, 0, 645.536 >
< 510.858, 0, 646.646 >
< 513.639, 0, 646.646 >
< 513.639, 0, 647.755 >
< 513.639, 0, 647.755 >
< 513.639, 0, 647.755 >
< 513.639, 0, 647.755 >
< 513.639, 0, 648.864 >
< 515.493, 0, 648.864 >
< 515.493, 0, 648.864 >
< 515.493, 0, 648.864 >
< 516.421, 0, 648.864 >
< 516.421, 0, 648.864 >
< 516.421, 0, 649.973 >
< 517.348, 0, 649.973 >
< 517.348, 0, 649.973 >
< 517.348, 0, 649.973 >
< 517.348, 0, 649.973 >
< 520.129, 0, 651.082 >
< 520.129, 0, 651.082 >
< 520.129, 0, 652.192 >
< 520.129, 0, 652.192 >
< 520.129, 0, 652.192 >
< 520.129, 0, 653.301 >
< 520.129, 0, 653.301 >
< 520.129, 0, 654.41 >
< 520.129, 0, 655.519 >
< 520.129, 0, 655.519 >
< 520.129, 0, 655.519 >
< 520.129, 0, 656.628 >
< 520.129, 0, 656.628 >
< 520.129, 0, 656.628 >
< 520.129, 0, 656.628 >
< 520.129, 0, 657.737 >
< 520.129, 0, 657.737 >
< 520.129, 0, 658.847 >
< 520.129, 0, 658.847 >
< 520.129, 0, 658.847 >
< 520.129, 0, 658.847 >
< 520.129, 0, 658.847 >
< 520.129, 0, 658.847 >
< 521.983, 0, 658.847 >
< 521.983, 0, 658.847 >
< 521.983, 0, 658.847 >
< 521.983, 0, 658.847 >
< 521.983, 0, 658.847 >
< 521.983, 0, 658.847 >
< 521.983, 0, 658.847 >
< 521.983, 0, 658.847 >
< 521.983, 0, 658.847 >
< 522.911, 0, 658.847 >
< 522.911, 0, 659.956 >
< 522.911, 0, 659.956 >
< 522.911, 0, 659.956 >
< 522.911, 0, 659.956 >
< 522.911, 0, 661.065 >
< 522.911, 0, 661.065 >
< 522.911, 0, 661.065 >
< 522.911, 0, 662.174 >
< 522.911, 0, 662.174 >
< 522.911, 0, 662.174 >
< 522.911, 0, 662.174 >
< 522.911, 0, 663.283 >
< 522.911, 0, 663.283 >
< 522.911, 0, 664.392 >
< 522.911, 0, 664.392 >
< 522.911, 0, 664.392 >
< 522.911, 0, 664.392 >
< 521.983, 0, 665.502 >
< 521.983, 0, 665.502 >
< 521.983, 0, 666.611 >
< 521.983, 0, 666.611 >
< 521.983, 0, 666.611 >
< 521.983, 0, 667.72 >
< 521.983, 0, 667.72 >
< 521.983, 0, 667.72 >
< 521.983, 0, 667.72 >
< 521.983, 0, 667.72 >
< 520.129, 0, 668.829 >
< 520.129, 0, 668.829 >
< 520.129, 0, 668.829 >
< 520.129, 0, 669.938 >
< 520.129, 0, 669.938 >
< 520.129, 0, 669.938 >
< 520.129, 0, 669.938 >
< 520.129, 0, 669.938 >
< 520.129, 0, 669.938 >
< 520.129, 0, 669.938 >
< 520.129, 0, 671.047 >
< 520.129, 0, 671.047 >
< 520.129, 0, 671.047 >
< 520.129, 0, 673.266 >
< 520.129, 0, 673.266 >
< 520.129, 0, 673.266 >
< 520.129, 0, 674.375 >
< 520.129, 0, 674.375 >
< 520.129, 0, 674.375 >
< 520.129, 0, 674.375 >
< 520.129, 0, 674.375 >
< 520.129, 0, 674.375 >
< 520.129, 0, 674.375 >
< 520.129, 0, 675.484 >
< 520.129, 0, 675.484 >
< 520.129, 0, 675.484 >
< 520.129, 0, 675.484 >
< 520.129, 0, 676.593 >
< 520.129, 0, 676.593 >
< 520.129, 0, 676.593 >
< 520.129, 0, 676.593 >
< 517.348, 0, 676.593 >
< 517.348, 0, 676.593 >
< 520.129, 0, 678.812 >
< 517.348, 0, 678.812 >
< 517.348, 0, 679.921 >
< 517.348, 0, 679.921 >
< 517.348, 0, 679.921 >
< 517.348, 0, 681.03 >
< 517.348, 0, 681.03 >
< 517.348, 0, 681.03 >
< 517.348, 0, 681.03 >
< 517.348, 0, 681.03 >
< 517.348, 0, 681.03 >
< 517.348, 0, 682.139 >
< 517.348, 0, 682.139 >
< 517.348, 0, 682.139 >
< 517.348, 0, 682.139 >
< 517.348, 0, 683.248 >
< 517.348, 0, 683.248 >
< 517.348, 0, 683.248 >
< 517.348, 0, 683.248 >
< 517.348, 0, 683.248 >
< 517.348, 0, 683.248 >
< 517.348, 0, 683.248 >
< 517.348, 0, 683.248 >
< 517.348, 0, 683.248 >
< 517.348, 0, 684.357 >
< 517.348, 0, 684.357 >
< 517.348, 0, 685.467 >
< 517.348, 0, 685.467 >
< 516.421, 0, 685.467 >
< 516.421, 0, 685.467 >
< 516.421, 0, 686.576 >
< 516.421, 0, 686.576 >
< 516.421, 0, 686.576 >
< 516.421, 0, 687.685 >
< 516.421, 0, 687.685 >
< 516.421, 0, 687.685 >
< 516.421, 0, 687.685 >
< 516.421, 0, 687.685 >
< 516.421, 0, 687.685 >
< 516.421, 0, 687.685 >
< 516.421, 0, 688.794 >
< 516.421, 0, 688.794 >
< 516.421, 0, 688.794 >
< 516.421, 0, 689.903 >
< 515.493, 0, 691.012 >
< 515.493, 0, 691.012 >
< 515.493, 0, 691.012 >
< 515.493, 0, 691.012 >
< 513.639, 0, 692.122 >
< 513.639, 0, 692.122 >
< 513.639, 0, 693.231 >
< 513.639, 0, 693.231 >
< 513.639, 0, 693.231 >
< 513.639, 0, 693.231 >
< 513.639, 0, 693.231 >
< 513.639, 0, 694.34 >
< 513.639, 0, 694.34 >
< 513.639, 0, 694.34 >
< 513.639, 0, 694.34 >
< 513.639, 0, 694.34 >
< 513.639, 0, 694.34 >
< 513.639, 0, 695.449 >
< 513.639, 0, 695.449 >
< 513.639, 0, 695.449 >
< 513.639, 0, 695.449 >
< 513.639, 0, 695.449 >
< 513.639, 0, 695.449 >
< 513.639, 0, 695.449 >
< 513.639, 0, 696.558 >
< 513.639, 0, 696.558 >
< 513.639, 0, 696.558 >
< 513.639, 0, 696.558 >
< 513.639, 0, 696.558 >
< 513.639, 0, 696.558 >
< 513.639, 0, 696.558 >
< 513.639, 0, 697.667 >
< 513.639, 0, 697.667 >
< 515.493, 0, 698.777 >
< 515.493, 0, 698.777 >
< 515.493, 0, 699.886 >
< 515.493, 0, 699.886 >
< 515.493, 0, 699.886 >
< 515.493, 0, 699.886 >
< 515.493, 0, 700.995 >
< 515.493, 0, 700.995 >
< 515.493, 0, 700.995 >
< 515.493, 0, 700.995 >
< 515.493, 0, 702.104 >
< 515.493, 0, 702.104 >
< 515.493, 0, 702.104 >
< 515.493, 0, 703.213 >
< 515.493, 0, 703.213 >
< 515.493, 0, 703.213 >
< 515.493, 0, 703.213 >
< 515.493, 0, 703.213 >
< 515.493, 0, 703.213 >
< 515.493, 0, 703.213 >
< 515.493, 0, 703.213 >
< 515.493, 0, 703.213 >
< 515.493, 0, 703.213 >
< 515.493, 0, 704.323 >
< 515.493, 0, 705.432 >
< 515.493, 0, 705.432 >
< 515.493, 0, 705.432 >
